Date,Asset_0,Asset_1,Asset_2,Asset_3,Asset_4
2021-05-08,173.78820352886868,175.61718174777437,187.35408621922952,134.71873692702425,113.81141533329824
2021-05-09,167.8826815124716,176.2556975145717,184.16051251660903,129.93878013453545,109.1721018664181
2021-05-10,170.61314204752028,183.43181550891595,183.31841488376983,132.85389198829793,104.4439008684408
2021-05-11,169.15735906131155,180.550711580317,180.62155639705065,132.4201071956347,103.49101536563951
2021-05-12,173.2775579372685,181.3496461979283,181.71893123175462,131.09746104947578,106.65660604433276
2021-05-13,167.21420160689507,177.15879649686983,185.28588513792062,128.9772541668084,106.66388584490772
2021-05-14,167.79246579711977,169.2586703393544,186.54898946980893,128.71655618822246,107.16687322257143
2021-05-15,188.23924539202093,165.3294473168705,199.68041794046263,131.6239185352643,111.13414335431497
2021-05-16,186.6744595413861,165.71854792854063,195.25738205928167,132.2873976876936,110.11237924218972
2021-05-17,183.57351273819867,168.3179758983343,193.56057179127896,132.64151380924238,109.33378854221645
2021-05-18,185.50796473991736,173.3983581089805,194.90947381569333,135.0608395031972,110.62039166544137
2021-05-19,189.18699064646412,172.70200960524878,192.38015327543025,136.07460032547863,111.09732446710747
2021-05-20,193.75755583293105,176.43808807003757,196.78860528274856,136.97492495825983,111.07868594154154
2021-05-21,199.26727369452882,182.92541561326377,205.43476122267194,135.7831467116322,109.10214975075398
2021-05-22,196.87014605170822,179.0529598880627,202.54936008118537,132.4786815752787,106.28802741545509
2021-05-23,197.7928423034046,179.5481936517337,194.6421146677173,131.35208905264824,103.31124171144837
2021-05-24,201.55497511582277,183.79684100587292,200.17007813319995,133.56288022194488,105.9602940853911
2021-05-25,203.72017842178002,186.09722218784913,198.15580198154876,130.8104202923012,103.64008732884446
2021-05-26,207.26158270275516,184.14978520989587,196.2189647953593,129.6619714196825,102.71634871453283
2021-05-27,204.04352223954157,183.91546876446213,200.19244952666435,129.63820586588577,100.23505985617567
2021-05-28,199.93825418742654,188.09646307108736,202.87148343913105,130.2138017116258,102.28835917918863
2021-05-29,197.45561998557724,192.61021789032728,205.72603067258007,130.4545073691615,103.93266924668771
2021-05-30,196.71194313501132,192.97501664658483,198.79020516579666,139.14654437600782,109.12518724708828
2021-05-31,198.5363518034675,190.91898590617492,198.9582451019834,139.6334999076648,107.36685994854648
2021-06-01,198.37964554296613,192.13548317601968,198.0440378580229,139.39204802846436,107.54956619399883
2021-06-02,197.5236034432416,193.44769771623814,194.52800370565683,139.92849889294345,105.14076543150325
2021-06-03,198.84020919607394,195.0667112913254,189.42759415178566,139.01082092218053,106.49337643835767
2021-06-04,197.3388720460461,190.4648030510807,180.8059541731847,136.16093705252015,105.63769683623705
2021-06-05,198.81785671566846,192.18403911482477,179.5222291093948,132.30237705537485,105.90788702975922
2021-06-06,198.3011950203643,192.58500235171852,180.64641883189938,131.53577120829476,105.96351750620244
2021-06-07,191.90190687285477,189.09772327066324,179.31603057198106,130.29506043808814,109.62579874039385
2021-06-08,194.623884138273,191.27389763802296,176.21896215418477,131.1012561916334,111.23086215953326
2021-06-09,188.3853208003202,192.56617183618246,176.17637886630692,131.2382133668204,108.48828677417612
2021-06-10,192.36354101869992,193.00580186290742,175.2178418125856,134.84843153291487,108.01054069213944
2021-06-11,191.92489089948822,191.03449228614173,173.8151198455245,133.69987476256927,105.7944384031653
2021-06-12,191.12358754923667,186.7308288903399,173.53054342653334,136.22682885892746,105.66349167926255
2021-06-13,192.17828175073063,186.3817509163004,177.04067578373227,139.54594382610367,108.59724812994956
2021-06-14,190.60432318591594,184.00829079908166,180.7192009356734,141.03291420422653,109.59445703668068
2021-06-15,191.0772577480678,187.50761896727093,181.04389322127082,143.93207349219196,111.45389135899703
2021-06-16,190.50471669436993,187.21346397951018,183.96838923632177,140.45587369591834,111.44954265461476
2021-06-17,189.89895278874675,186.8318576787627,187.66461022580125,139.5279772835075,113.588110558226
2021-06-18,186.6079428439199,185.53640330129016,188.14205748577592,137.6314007410507,114.2726825622517
2021-06-19,186.85097452174747,184.7434840960788,191.4202313742192,140.08120941188156,115.54879872734577
2021-06-20,183.68702268861054,185.01420512874935,185.85048467964282,136.723022090239,113.86162777360006
2021-06-21,187.8934184970355,185.03668520996422,184.6757235105708,136.73573955465156,112.43432045253681
2021-06-22,189.43128678853463,187.53387996039842,184.19781278688816,136.83270484270273,114.5401872482344
2021-06-23,184.11968622398533,189.50797798494747,183.6410855734683,135.54209931257228,113.86151433675126
2021-06-24,184.05275989735122,190.4500356281118,183.6654560595974,132.49495491244735,114.07057178281332
2021-06-25,185.40164643971343,190.1647503633548,186.1126713906138,129.1675131792543,113.81143803403859
2021-06-26,183.7694942695766,188.09065551581597,186.98130969031885,129.93700563654807,112.81524802992301
2021-06-27,183.5013901472585,185.63751535680518,188.57064185624384,129.1455085960242,108.27089824686134
2021-06-28,182.50907765319565,187.15574593203817,182.5835796251366,128.88709430921108,106.02895356496639
2021-06-29,180.89239677476922,187.90479860496637,181.23460665380716,127.38515006498821,104.00105639526231
2021-06-30,176.23616275633734,190.69703173485183,178.63050319648084,127.69539156379942,102.04560015613089
2021-07-01,173.64129947647095,187.84352618731455,173.83437918836174,125.48256721206641,102.1951656609547
2021-07-02,175.02452298855928,187.30843817347358,176.94609702395388,126.86489113622908,101.78823441638616
2021-07-03,171.94493251809172,188.73786790722625,178.75982641942065,130.09189147129965,101.63717655457687
2021-07-04,173.82674732922345,185.85379776197337,183.04024930770714,127.33341809039034,100.53727052287614
2021-07-05,172.89324314525993,186.74470089904005,183.50700828465213,128.1343554301216,100.9778421454034
2021-07-06,176.2771195375367,189.65197392843524,183.15173052336405,129.9764149634024,101.19736959315271
2021-07-07,178.709803077663,191.69375887842583,187.26680098309103,129.03369034161815,104.15447422071705
2021-07-08,182.87664558678438,188.35635217266895,192.35726398395033,131.46916372355597,103.92397287953276
2021-07-09,180.05452949107465,189.54928888787802,195.66653752063138,132.93142628894907,104.64212570265688
2021-07-10,177.44161877727558,187.97497610183197,189.00557041573853,131.13974633105389,104.22874081874464
2021-07-11,174.6491073631842,192.29692776548208,185.98048227552258,131.26327164135898,105.52545045089549
2021-07-12,167.91058889060113,199.5656179887166,196.8227719046148,129.70771074426102,106.24522593810065
2021-07-13,169.5346548450406,199.48592483092776,194.35298111533962,129.14165773653286,104.70249490282127
2021-07-14,172.2259128376077,202.19660455374114,196.5042596371999,131.27304229264848,107.17108971428321
2021-07-15,171.5956041174626,203.6364119000667,200.7048430996933,127.39574446722348,111.06825075547843
2021-07-16,176.15478135292236,208.72412407195824,199.60630353036228,125.0806665356312,112.6250185456994
2021-07-17,176.80275574957417,210.92562471985846,199.6808837255399,123.94446101946282,114.07943239109905
2021-07-18,178.761366316857,207.7601961229842,197.41923972804054,123.6377246850925,113.30387781349455
2021-07-19,179.01072769013453,209.53080374555947,195.5311996971072,123.70561348087368,110.08027373187
2021-07-20,183.03760476804496,204.04853121961116,192.6642330620956,122.47844429961512,108.05973810692765
2021-07-21,182.98769998770103,204.86420895083887,195.7419766837629,123.09274703980715,107.66756217074393
2021-07-22,185.83117833533552,210.84028925843023,195.1824377483515,122.11927116335089,109.91966982565529
2021-07-23,183.32943120897198,210.9979556664338,199.37792769921253,123.50537984820379,111.8242422314174
2021-07-24,187.43409532276917,222.20568032277666,202.82739472730404,122.0706862714552,114.47603669466886
2021-07-25,193.43044640599905,221.1122231524122,203.07170132696749,123.41940199589871,115.10325375380118
2021-07-26,190.63935397128589,217.50895268773075,201.8870675249853,124.57615646527681,118.19451345888614
2021-07-27,193.86103814897768,220.12744555881665,203.24486815916717,124.41075210921686,117.10142763388974
2021-07-28,196.34294980065627,223.66069720449843,205.29638347949185,125.92032051917943,120.12111554335694
2021-07-29,200.54863657629957,220.83674335070012,201.8459662325291,125.47579107676637,120.71947329417738
2021-07-30,206.06717463895862,221.48462098578938,202.833812695637,127.6424789299145,123.3975052946543
2021-07-31,203.1473595331904,225.76934512879785,202.2821945580591,130.51389718893674,125.02426917165336
2021-08-01,202.4214635195142,226.85660948557697,197.35184595413298,129.66516427519431,125.49304981661199
2021-08-02,198.69908326891087,225.6993954388114,190.73449115972554,127.08135639073528,122.42438668478826
2021-08-03,198.02650455610382,219.78676882526455,185.90017706650218,124.56052068745147,124.21337738176344
2021-08-04,198.57935327936352,221.6155663642222,192.84923758578816,124.76356327984936,122.19413023710185
2021-08-05,203.1093445089702,222.25982369721285,191.41854180209126,126.06590053810724,121.55094667658308
2021-08-06,203.39631193550994,220.22843721643912,193.76428439661913,126.62203194005045,118.73199191899396
2021-08-07,206.26296855576547,218.61773429390777,194.2942578453501,128.35984842312368,119.39707730024956
2021-08-08,203.9328647236205,216.53585308343256,192.78296901599992,125.68992433319296,117.26756314581249
2021-08-09,204.5022745808507,218.32114778017032,197.34308138766292,130.5055200359259,117.97058216572134
2021-08-10,202.3862806190036,220.48853314903144,198.8840119227121,129.2485988351925,117.77281503167146
2021-08-11,200.93602236277454,222.20225035582288,199.2804921289327,128.92866856234738,121.08379899327788
2021-08-12,197.2770697373666,226.68881563872523,198.35919583881468,124.96846419228393,116.19818921653894
2021-08-13,208.10440291733536,228.59835641381468,206.5494649511613,126.21857678519594,113.03210103290048
2021-08-14,209.16585537767148,232.97314762055865,211.04866405192826,126.34319578116707,115.84344433258669
2021-08-15,209.8770227567042,234.80545341440757,215.62287092314057,128.04188949981267,116.54276975187564
2021-08-16,205.72927055465237,235.13031068477736,218.0462646555727,131.30521005343329,119.11013708386652
2021-08-17,207.4881966410047,238.12231265926374,215.6833703941259,131.36912726191056,118.03118562722135
2021-08-18,205.9259644129945,235.75977306989864,213.23188648785984,130.4266079748873,117.82233941908095
2021-08-19,194.1893807434521,237.4188858989736,208.99962830896206,128.7477968576449,113.41147280885666
2021-08-20,199.23194832870385,245.87056919003575,212.42943949244864,132.47023883168134,115.59638759452193
2021-08-21,195.3160144755367,242.74396652510632,213.2816149880084,128.8538381936275,114.76656056769315
2021-08-22,198.24151639273052,236.62521892288254,216.2254967429429,131.40668251009927,114.71739037642237
2021-08-23,190.68808128018458,234.28609409190753,215.3440502298138,128.50218059481435,115.12135288708313
2021-08-24,189.79295188347518,233.27477325490293,216.40876801680196,127.47800368880591,115.70655347316733
2021-08-25,195.42194895917785,232.35885153847963,213.75795293152754,128.68119829311738,115.5794780516346
2021-08-26,193.99537115560986,227.37171547355368,213.31095857164325,127.83710310071304,115.68086303354954
2021-08-27,192.48732245055987,225.0802407033555,217.23616861690965,129.97286988524883,116.4420316260047
2021-08-28,190.24199851934043,225.68712724266638,220.7036926343218,126.26340933917244,116.83439838907344
2021-08-29,183.29518312070965,224.49004703130439,216.0658836747779,123.07737814971324,114.76635098386154
2021-08-30,181.7389188441888,220.21761165887625,214.11927789484974,125.74836364074677,111.70002508171486
2021-08-31,178.9312218735099,215.55078106908564,213.1027093054541,129.24222738008376,109.42989984599718
2021-09-01,180.7989610390899,213.75426258189992,213.07926951587632,129.0164528741304,109.93073281443212
2021-09-02,184.81414953943352,217.09919646708568,220.34356791836586,131.9373676988496,112.82687802954874
2021-09-03,181.79451655151323,215.9484308650003,217.6456366473077,128.32647258421312,112.26288777835205
2021-09-04,196.68814684865174,221.12995547487077,221.4073340654707,135.02054827998654,112.42186692406071
2021-09-05,194.11508135136842,220.09410481688846,223.15353585543642,138.74514761558535,113.62155985512861
2021-09-06,186.9775696022599,218.37948284318355,224.18582628596778,138.12637835471523,114.20877386406383
2021-09-07,191.43927031854687,218.58409918008158,225.93577415410803,140.5575161092695,114.23167614105483
2021-09-08,189.2219074880148,215.32499565804716,221.26436804671377,143.42956219629534,115.81160067667324
2021-09-09,187.2124352033838,215.2817401063448,216.20403572486478,142.7138187782173,113.99656370159691
2021-09-10,182.91062521407187,217.10936669435995,217.31059740178347,147.02708855049812,112.10486991500807
2021-09-11,184.26829909979494,218.24244287282283,219.94687247324816,146.98800047423046,112.12610652273466
2021-09-12,185.5559053985527,225.2400046434627,221.93692619628567,149.91174992603527,112.12697681029331
2021-09-13,183.3606572046204,219.09719235257583,221.66474905558232,149.16497624657848,112.84799813690141
2021-09-14,181.48027413213103,215.3914483900936,219.42318403148508,150.57224238805958,113.72166323227752
2021-09-15,181.57703961743752,210.99880649381748,216.35267960302428,146.0266867835803,114.55069096219556
2021-09-16,183.70690937588105,207.14413766799262,214.1430142736267,146.76584788813003,113.36717568647984
2021-09-17,187.4782958839315,206.38402282940055,210.52295304577052,144.463575101673,113.05046876875635
2021-09-18,185.47737601392615,203.37567566482932,206.09287466437502,143.72467917789083,112.46032499450914
2021-09-19,183.94893349854607,204.13228760124147,206.85068598624412,143.99214142280388,110.77573084570882
2021-09-20,187.41113701039484,205.77816023860382,214.66226129411643,145.0204375323609,110.93426934436832
2021-09-21,187.08654351867318,206.70509180418256,218.45075557730624,147.13709258733633,112.79014894257202
2021-09-22,185.9313056457401,209.41239495179164,221.49209562341417,145.42947579576187,114.21640275394645
2021-09-23,185.40106066873435,214.74221672405724,221.57309372903396,148.1735020267614,115.50013891689962
2021-09-24,184.511045216968,216.32122109523445,219.11539420166577,153.06133264129014,116.35912173413033
2021-09-25,185.5995666159082,217.90854941107395,217.99966334426426,153.96828675087843,117.37256019282202
2021-09-26,188.26516000697532,221.6221252599424,218.63521602345398,153.76154522291756,118.52047289627387
2021-09-27,188.508342667955,222.33407263827905,214.70419847302938,155.05516130018978,120.03521642105106
2021-09-28,186.4936694867186,222.99862414613358,214.46086943930214,151.79991759572235,117.37043449241045
2021-09-29,179.06755352195722,223.31923938553413,212.59765266764086,152.62677236733268,114.81649415354414
2021-09-30,179.1689541705916,222.80919487127042,212.22172052023782,154.63138584190227,117.67402964201432
2021-10-01,183.00591758250403,223.03917961367253,214.8566383890518,154.62173699387927,116.7455472118471
2021-10-02,188.1289085079622,227.70422471881858,214.79757353436432,151.7858887443871,117.52969207522209
2021-10-03,188.1477924160805,227.9087671096925,213.22683142754,154.75451692795093,112.490228851049
2021-10-04,187.0354638585538,229.09986555686794,215.2414497143025,155.33745088689548,112.28168472145857
2021-10-05,184.30113405167504,227.53013467666509,207.79913774066364,154.08122066004762,113.31042518483717
2021-10-06,180.3066542310867,225.72678469156224,205.09404089028578,151.6630023478104,113.9415368496401
2021-10-07,180.62275105951682,232.5746079672835,207.41857219458328,152.85487525525974,115.36713912971375
2021-10-08,180.62882368778946,233.4373487907299,202.97356533738628,152.95740124771015,114.19068810763714
2021-10-09,183.72972095671798,231.55374636527768,208.2572994865602,152.2094383734062,112.7100583309653
2021-10-10,181.68423779043263,225.03388085777576,207.7369566772321,147.28638796788016,109.55637567479089
2021-10-11,181.67719445147105,228.03214695906692,206.30790165569366,146.84532316413902,108.0688070107207
2021-10-12,178.85115070762618,228.50727706927287,204.11316877184584,146.82467638769194,106.3812574274633
2021-10-13,180.19307573336923,227.5241653291265,202.00818760180968,146.81006565327658,105.97569740539693
2021-10-14,180.82581076446849,227.82112816589452,201.33947124030456,146.53434351208986,106.28101960728105
2021-10-15,178.56473060976256,222.29271208308765,202.2518603121747,141.2720558343698,105.82911581379095
2021-10-16,176.28997303723258,221.5803927940994,196.07845843792856,141.30411298596866,106.21430835272712
2021-10-17,176.7579522825969,218.02560491775907,194.8889982756127,139.37591720788456,104.94829485104776
2021-10-18,176.5425526068928,216.78561973153316,194.26390872609142,138.3688817435105,103.00798972970156
2021-10-19,177.6497601508625,215.522154491751,197.8926398411361,137.80272456681664,104.93976651280201
2021-10-20,173.7943955854794,217.79041278454363,198.7168001258006,137.245222018677,104.01454341097288
2021-10-21,170.21193634246305,220.5920871871448,199.19315851244707,135.0935058139628,103.05194266732003
2021-10-22,173.2907406837271,219.8713843945036,197.92379351230161,137.13842911866948,101.54061088060438
2021-10-23,170.78284715956016,223.38859371392186,196.66506417991448,138.02330072587492,103.52247787941688
2021-10-24,170.44568806594862,227.4670660739344,194.39927979750362,137.463783304571,103.32640033823323
2021-10-25,168.94178478627455,222.44738958205198,191.59083932506255,135.8108006163325,100.93773735241874
2021-10-26,168.86037874944293,223.46574510935358,196.25908549767075,136.80316932811678,102.88637603636867
2021-10-27,167.70702501698707,221.67282368633605,194.9365943741689,137.37497461102,104.46397206678101
2021-10-28,166.10604855052847,224.0924633656156,195.67538297654994,134.66455265597824,103.95059382589038
2021-10-29,165.78299846559977,226.52978157677407,196.91112733280303,134.87210597350432,103.42537521371219
2021-10-30,158.75804097676993,224.0958355640003,196.80322430067395,134.77991992256204,103.34309976188956
2021-10-31,161.55541801437766,224.59970627043973,201.0352250562397,134.80398220471912,104.24920410514159
2021-11-01,162.9786735641942,226.61092222215956,202.9490324788205,134.47743574633878,104.48119555865873
2021-11-02,161.66144224027582,232.4556587264883,201.69080385962283,137.17195394083308,103.40330929551078
2021-11-03,162.8814877562365,228.34185803660196,201.8451249630479,138.84156534410508,102.27845850007233
2021-11-04,160.76770390082487,219.2093674281941,199.53844372820967,138.95486809924913,99.87193577199014
2021-11-05,162.8581331051438,219.2657721209772,199.23236678778534,141.1117987561183,100.93514069363124
2021-11-06,164.0528257636011,217.5232556019293,203.4804337653566,142.94706777747993,98.9577938835258
2021-11-07,166.2266366935815,217.32516871611702,201.8951887901533,143.8222374322088,100.7904844403554
2021-11-08,169.1897541318209,218.23812364340782,205.3638459673864,144.15754315248017,101.58909748556869
2021-11-09,168.85773765947798,217.267873513358,201.46217203524927,144.4944452767333,100.08998639863617
2021-11-10,165.9594627432463,217.78879610175943,202.56080655482333,140.59525329799894,100.07012186992527
2021-11-11,168.1990054092274,218.85132282700732,205.62799259967053,140.316184858313,101.0679053844266
2021-11-12,174.62178101063716,225.3599183918636,205.52621837323758,142.75858274299299,104.45401484072298
2021-11-13,170.78054955228376,225.03482399574685,204.97386280466517,143.0536833712016,106.11535231891015
2021-11-14,173.69885688076528,231.1477364958927,206.35818859635526,149.4533287693336,104.76177454458463
2021-11-15,174.66438679638622,233.40498858972526,205.53378976924927,153.7745418211785,104.3322062287255
2021-11-16,175.8654473481081,228.28960961616093,206.40788859437274,153.0612616099624,104.08782055042145
2021-11-17,178.07726359650465,222.4657027979089,204.87973530285637,155.94528220417592,104.56889667604683
2021-11-18,184.61618859110055,226.13388530051466,207.10686720558536,154.4122587752944,104.3837788237774
2021-11-19,184.30241591623877,224.4763084104911,208.52730886045285,154.40919857235698,102.39240854649192
2021-11-20,184.97747112960485,220.56757913484844,214.63146739614433,153.98097261317102,101.19986131970008
2021-11-21,180.67914483255592,224.3922306898594,219.91565163684533,151.92671335216485,99.75715842210766
2021-11-22,178.61013826866474,222.81968204500387,223.92859116119922,153.60249556451467,101.1004575933304
2021-11-23,174.89084320888068,226.6449077563243,223.3929677595305,151.42259336007663,99.21830992276837
2021-11-24,174.86732122811247,224.44413504809856,223.54396804280728,152.7661124251357,97.07794703263754
2021-11-25,176.8498531905959,226.77021737952083,233.6825952696336,149.85559552856589,97.91641112748731
2021-11-26,180.55794305852146,222.94775250697842,234.67776003625818,148.98912242879592,98.12205183137877
2021-11-27,182.5270725557903,228.43556287496796,238.0979102442299,152.3869330315296,98.93689549105653
2021-11-28,183.2502920417782,231.40240592310047,237.73689932666218,151.24339283726698,100.09323661866209
2021-11-29,186.41279537323143,234.53768607545933,237.10776966659705,148.88657631444258,100.0977649080814
2021-11-30,186.19021319138182,233.6629190333829,233.02579393562,148.06604938306972,99.27671926203654
2021-12-01,185.2200013208974,239.002142701218,227.84132403314106,150.61324954588792,99.17029044662206
2021-12-02,185.47881353532006,236.21362325505217,226.67136310446256,151.75948637952266,98.81362594762089
2021-12-03,185.96665649108468,232.7452112091955,230.57564457126415,151.67704147833504,99.1854193905087
2021-12-04,188.865040329369,236.45206713654449,234.37983639773955,154.75848228219766,100.04091054851703
2021-12-05,187.14047562494846,240.43894454880908,237.72886029105953,155.2709931276117,100.77497334470631
2021-12-06,190.1631575145298,240.98601156573164,236.52296758295654,153.35720401715028,99.99784677164692
2021-12-07,194.2908006546979,248.3004874671486,238.13075591281654,154.53817638840852,98.50345091796984
2021-12-08,190.98248441862296,241.18530392885293,236.020828032699,151.63834166304983,99.60504002532274
2021-12-09,193.90765584758708,239.78569223629816,242.07597202480335,152.13529907689983,100.21469076824015
2021-12-10,193.1283529863774,239.86754765551365,242.41558381322824,151.99537782608982,100.26151116107988
2021-12-11,185.46317961998832,239.1122227276729,245.54942065413718,151.9233180826812,100.19567040884448
2021-12-12,179.0555971756527,234.89921387603692,240.02127144680028,149.72438937270724,95.89471290320795
2021-12-13,182.67176186186617,238.13295812260912,240.3167059891584,149.3869539300347,96.50694913351188
2021-12-14,177.67599508214224,236.57318327708097,242.2833395948799,148.47018296751384,94.79734304577956
2021-12-15,176.10902923686353,239.3326070633055,240.07101248783914,145.2078034378166,94.17188396571746
2021-12-16,177.36326895051488,239.2769669422525,236.06812752510328,144.82858723593426,93.86672163992425
2021-12-17,181.394186558103,242.39409000057972,235.4765937679278,143.19300134483112,93.06808483172479
2021-12-18,180.13221534588652,243.16840547850293,243.11874661264704,142.56040079091974,92.90001591144197
2021-12-19,179.99773469045678,242.5922193249344,246.1587618653571,139.52423432824753,96.09031110120495
2021-12-20,183.02152494435265,238.4397789568952,236.0561670539853,139.5141619597643,95.7680100650298
2021-12-21,180.08890443253526,235.0364385737303,229.35049123511533,136.49256400631614,94.74522007785563
2021-12-22,181.46478289721688,226.17674323261008,225.04909161694616,133.17052946209594,93.32222660872601
2021-12-23,178.14765511034767,223.77526942744197,226.68044048649296,136.23424216813456,93.76926024596837
2021-12-24,177.32882745695557,223.5767038060397,225.3506907448701,132.93581483163337,94.6314985351539
2021-12-25,179.78422363292202,225.57726313059905,220.9374756718103,128.73834258418782,95.2839396117101
2021-12-26,186.72379038454937,228.05445004003596,224.22452360565052,127.61075611179058,96.31380960103516
2021-12-27,192.25249261419398,224.97747071892738,229.34510409625042,127.46934625367605,97.54859731457665
2021-12-28,189.85148843051792,218.11809630836336,226.80916961951706,128.8139001094702,97.34409603199144
2021-12-29,193.82112769155168,217.6621079129426,230.0362590974037,129.66285477596952,95.93700768400946
2021-12-30,185.5953461810609,216.70487903445007,227.76640288696515,129.10880627556563,96.37575236404128
2021-12-31,186.1868360442373,214.36232957869493,231.94202178285116,129.2119215097197,95.40398481140465
2022-01-01,185.16285188502903,215.71754836357985,229.59792436995386,126.81642271401827,92.59820692658865
2022-01-02,183.55043053475697,211.75756337232588,231.15381130116583,126.11237608722385,91.57439507158003
2022-01-03,183.31985870820557,205.75184282955428,226.38720268692273,123.92849084176395,88.99655105136851
2022-01-04,177.6077103311023,207.245464169237,228.21016848462054,122.24925355232023,88.82534144771355
2022-01-05,178.0302453198214,205.4791221200425,225.30868442495745,122.96935901101047,88.48194882878936
2022-01-06,181.3139190124693,210.23644501705763,222.69789223254156,121.8909039268916,88.92968086126973
2022-01-07,179.3340084236919,207.54589744689582,226.64554545005578,120.5673889381964,87.99668558929928
2022-01-08,176.06349942375033,204.5793317763588,227.2648875475593,119.57748243007977,86.92527508222379
2022-01-09,180.1948423051697,206.13309430739565,229.23282703734878,120.6484714492214,89.26256573890045
2022-01-10,177.42722188250366,205.6610135079577,227.25190398639953,120.02948699682895,88.69635986774773
2022-01-11,180.27088380598153,208.93375634167197,231.95099063066968,120.24696388287502,88.9010939926052
2022-01-12,175.53520959484428,209.33181512757682,226.9811627988144,120.45319071905686,88.52094226974515
2022-01-13,176.68549296580653,214.49741201712578,227.9933162537195,118.36970430777734,89.81609817078662
2022-01-14,172.0031755714599,218.82212352519477,230.9277486976786,117.45582930291596,89.82948631519248
2022-01-15,167.03844647864923,216.68113248524963,228.93259631712536,114.29762025905366,87.40528051376025
2022-01-16,164.9672674604337,217.15419473758172,230.70187477483395,114.60725889760346,87.03149718382252
2022-01-17,163.98831602158424,217.6814367521352,233.88558651315748,115.53814059379877,89.50841246125911
2022-01-18,166.4554766772462,217.05075080798207,234.6669720172519,114.82078794622824,89.91495988426404
2022-01-19,167.48115832444745,211.92621397964203,235.04944446009299,113.28235156808563,88.89938647428345
2022-01-20,168.6201216377285,205.30057857950536,240.46370443390416,113.7035161586274,87.99934925157689
2022-01-21,169.7339646836036,209.0232310565306,240.49207622224318,113.28107429410593,88.98681604383307
2022-01-22,169.3878109498492,210.46944162953173,243.55203213960593,114.16856184073362,88.70911623888024
2022-01-23,165.9080203943379,212.88240549488873,244.1410952029079,113.77368961958499,89.48773040759015
2022-01-24,167.21885115576472,214.9088081052679,248.83269190311555,113.19304144305214,90.36154713761856
2022-01-25,164.65493447791528,213.52264561180988,254.8945046870815,111.89466649449871,89.36287864886853
2022-01-26,169.3177686578366,217.7556515489901,257.53363707046213,110.9954798574355,91.34990366915481
2022-01-27,168.46272283632928,210.6614229061956,260.2171517209875,108.79966959812242,92.22000990915421
2022-01-28,170.9040931712314,209.30934178390774,259.36699239029804,108.42614258812637,92.38046603368493
2022-01-29,166.43172483940006,201.15627345223893,256.266950539172,106.03834053828872,90.25555438861018
2022-01-30,168.21166916966553,202.72726840399133,251.79061950136466,105.75565141205894,91.68363744670361
2022-01-31,166.04339553729034,202.2569010852728,252.6155734314229,107.70896575406283,91.1698555085249
2022-02-01,164.84169442324426,202.20349133761474,250.01609302362345,107.49869881296672,90.16625002882753
2022-02-02,162.03766955781677,197.3920193652656,242.38191636206022,107.0261822064854,90.52957935424678
2022-02-03,166.62891406030576,196.09190022711718,245.75037522196047,106.46973273942804,90.54465616361271
2022-02-04,168.80099191927906,198.0630502667843,247.45204329786407,107.64550637567363,91.5357063414102
2022-02-05,172.11755649356863,201.2769420611379,252.94251216539865,109.77507118755709,93.22821330220278
2022-02-06,168.58840741885743,203.0976260845142,248.12580155684614,109.57711750126323,91.70168359908962
2022-02-07,170.02765836046075,206.17788570604552,249.464281188237,109.49060411225358,91.65350160806081
2022-02-08,172.3243265716132,207.04236800062662,251.88954399462943,108.62970368748711,91.21238375851807
2022-02-09,171.17710825875534,211.0403175831386,254.54531799594375,108.35239717375308,89.24378287554134
2022-02-10,168.76666230823335,206.1453546112365,246.86711161771782,107.58942526415278,87.94029199540346
2022-02-11,169.7638146486814,207.40747704218376,245.03091236042872,107.61780917629882,88.59658524962929
2022-02-12,166.8012934885408,209.49088549683293,242.62906174008177,105.9115833655664,87.92498364218254
2022-02-13,164.56589719355128,205.287059590268,242.59448126817625,107.20591559715368,86.15001869264954
2022-02-14,167.5384711564005,209.82915612529868,240.17246899377488,108.94726930562065,86.72034491288598
2022-02-15,166.19275283487707,213.03114787315482,241.44545387357084,110.85062555706172,88.55758557742448
2022-02-16,168.08758117612018,211.84527176039137,242.52289600689903,110.61285713686205,88.41518028242729
2022-02-17,170.0646748023513,207.44351561418466,235.60105625632855,111.4495144909259,87.07948899581208
2022-02-18,171.04590710310194,209.575916793435,236.16635266645352,111.75622671644155,87.86264894059339
2022-02-19,170.48817524255304,206.54620841302577,238.09827753193795,113.79748229555962,86.30771361462028
2022-02-20,167.24061093332864,210.08073191590069,229.60622428249997,119.57231472916351,83.97761346837521
2022-02-21,167.8252223260508,212.7269757754842,228.65686665224848,121.25449712876636,82.93885524147532
2022-02-22,167.87374300221032,215.40571811847477,228.10190613356363,122.03339745379319,82.5979463148426
2022-02-23,165.78176003984123,217.12565151955977,226.03827456838334,120.49038938446633,82.014689786846
2022-02-24,165.92812261742375,217.739111564143,220.27799612586122,119.21148580971939,80.99479956914551
2022-02-25,165.53332502263675,219.8849841450674,221.09983627221445,121.4946469906457,81.37409211895313
2022-02-26,168.1229009280941,223.8665830695232,221.41655107001097,120.51009933971689,81.05032579069065
2022-02-27,168.65224604412455,224.56774363814677,221.79200854286373,122.94214203436667,81.29564372645598
2022-02-28,169.7565887834989,229.29813966705788,222.5513021787558,125.26047337570938,83.76857752838923
